"product_name","product_id","qty"
"Fellowes Advanced Computer Series Surge Protectors","OFF-AP-10002765",15
"Xerox 228","OFF-PA-10004782",15
"Samsung Galaxy S4 Mini","TEC-PH-10002624",15
"Rush Hierlooms Collection 1 Thick Stackable Bookcases","FUR-BO-10002916",15
"Avery 520","OFF-LA-10001317",15
"Brown Kraft Recycled Envelopes","OFF-EN-10001532",15
"3M Polarizing Light Filter Sleeves","FUR-FU-10001085",14
"Clarity 53712","TEC-PH-10002085",14
"ARKON Windshield Dashboard Air Vent Car Mount Holder","TEC-PH-10000169",14
"GBC Wire Binding Strips","OFF-BI-10004781",14
"Angle-D Ring Binders","OFF-BI-10000848",14
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2","OFF-AR-10001231",14
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","FUR-TA-10001307",14
"Hoover Commercial SteamVac","OFF-AP-10000027",14
"PowerGen Dual USB Car Charger","TEC-PH-10004700",14
"Logitech G13 Programmable Gameboard with LCD Display","TEC-AC-10000580",14
"Newell 323","OFF-AR-10001972",14
"Fellowes Presentation Covers for Comb Binding Machines","OFF-BI-10004139",14
"1.7 Cubic Foot Compact Cube Office Refrigerators","OFF-AP-10002118",14
"Logitech G105 Gaming Keyboard","TEC-AC-10003023",14
"Holmes HEPA Air Purifier","OFF-AP-10002082",14
"Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room","OFF-AP-10003057",14
"Deflect-o EconoMat Nonstudded, No Bevel Mat","FUR-FU-10004845",14
"Executive Impressions 12 Wall Clock","FUR-FU-10004671",14
"Newell 349","OFF-AR-10001177",14
"Ricoh - Ink Collector Unit for GX3000 Series Printers","TEC-MA-10002930",14
"Xerox 1886","OFF-PA-10001357",14
"Fiskars 8 Scissors, 2/Pack","OFF-SU-10004261",14
"White GlueTop Scratch Pads","OFF-PA-10001457",14
"HP Office Paper (20Lb. and 87 Bright)","OFF-PA-10001461",14
"Personal Folder Holder, Ebony","OFF-ST-10004634",14
"Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive","TEC-AC-10004518",14
"Sauder Cornerstone Collection Library","FUR-BO-10003433",14
"Xerox 1910","OFF-PA-10001790",14
"Premier Automatic Letter Opener","OFF-SU-10000646",14
"Xerox 221","OFF-PA-10004609",14
"Sanford Pocket Accent Highlighters","OFF-AR-10000462",14
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite","OFF-ST-10003996",14
"AmazonBasics 3-Button USB Wired Mouse","TEC-AC-10002018",14
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack","TEC-AC-10002857",14
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color","OFF-AR-10001221",14
"Bady BDG101FRU Card Printer","TEC-MA-10000488",14
"Deluxe Rollaway Locking File with Drawer","OFF-ST-10000142",14
"Global Comet Stacking Armless Chair","FUR-CH-10000155",14
"Xerox 231","OFF-PA-10004355",14
"3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","OFF-AP-10004980",14
"Global Adaptabilities Conference Tables","FUR-TA-10003392",14
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow","OFF-AR-10001026",14
"Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors","OFF-AP-10002403",14
"Bush Westfield Collection Bookcases, Dark Cherry Finish","FUR-BO-10003450",14
"Xerox 2000","OFF-PA-10000223",14
"Xerox 1981","OFF-PA-10000528",14
"Tyvek Side-Opening Peel & Seel Expanding Envelopes","OFF-EN-10003296",14
"Howard Miller 12 Round Wall Clock","FUR-FU-10004460",14
"iOttie XL Car Mount","TEC-PH-10000127",14
"Avery 496","OFF-LA-10000081",14
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","FUR-BO-10003894",14
"Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock","FUR-FU-10003930",14
"Tops White Computer Printout Paper","OFF-PA-10003129",14
"HTC One","TEC-PH-10001051",14
"Mitel 5320 IP Phone VoIP phone","TEC-PH-10002275",14
"Howard Miller 11-1/2 Diameter Grantwood Wall Clock","FUR-FU-10003039",14
"50 Colored Long Pencils","OFF-AR-10003156",14
"Memorex Froggy Flash Drive 4 GB","TEC-AC-10004209",14
"Jawbone JAMBOX Wireless Bluetooth Speaker","TEC-PH-10001835",14
"Xerox 1899","OFF-PA-10001846",14
"Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink","TEC-AC-10001445",14
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack","TEC-AC-10003614",14
"Sauder Inglewood Library Bookcases","FUR-BO-10000362",14
"Dana Fluorescent Magnifying Lamp, White, 36","FUR-FU-10001986",14
"Dax Clear Box Frame","FUR-FU-10001424",14
"Sanford 52201 APSCO Electric Pencil Sharpener","OFF-AR-10003903",14
"Zebra GX420t Direct Thermal/Thermal Transfer Printer","TEC-MA-10004002",14
"Ampad Evidence Wirebond Steno Books, 6 x 9","OFF-PA-10000141",14
"Eldon Antistatic Chair Mats for Low to Medium Pile Carpets","FUR-FU-10000293",14
"Plantronics CS 50-USB - headset - Convertible, Monaural","TEC-PH-10002468",13
"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7","TEC-PH-10003875",13
"Avery 517","OFF-LA-10001404",13
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue","OFF-AP-10004540",13
"Safco Wire Cube Shelving System, For Use as 4 or 5 14 Cubes, Black","OFF-ST-10002289",13
"Lenovo 17-Key USB Numeric Keypad","TEC-AC-10003657",13
"Nortel Meridian M5316 Digital phone","TEC-PH-10002555",13
"Super Decoflex Portable Personal File","OFF-ST-10001580",13
"Samsung Galaxy Note 3","TEC-PH-10002680",13
"Xerox 193","OFF-PA-10001801",13
"#10-4 1/8 x 9 1/2 Premium Diagonal Seam Envelopes","OFF-EN-10002986",13
"Avery 498","OFF-LA-10003663",13
"Things To Do Today Spiral Book","OFF-PA-10004733",13
"Luxo Professional Combination Clamp-On Lamps","FUR-FU-10004188",13
"Jabra SPEAK 410 Multidevice Speakerphone","TEC-PH-10002824",13
"UniKeep View Case Binders","OFF-BI-10002049",13
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry","FUR-FU-10001867",13
"QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3","TEC-PH-10002185",13
"Xerox 1986","OFF-PA-10003001",13
"Global Leather & Oak Executive Chair, Burgundy","FUR-CH-10001714",13
"Acme Galleria Hot Forged Steel Scissors with Colored Handles","OFF-SU-10004884",13
"File Shuttle I and Handi-File","OFF-ST-10002205",13
"Hon 4060 Series Tables","FUR-TA-10004147",13
"Safco Industrial Shelving","OFF-ST-10002790",13
"Luxo Professional Magnifying Clamp-On Fluorescent Lamps","FUR-FU-10004071",13
"Xerox 1911","OFF-PA-10004327",13
"Flexible Leather- Look Classic Collection Ring Binder","OFF-BI-10004738",13
"AT&T 1080 Phone","TEC-PH-10004120",13
"Akro-Mils 12-Gallon Tote","OFF-ST-10003327",13
"Imation 8GB Mini TravelDrive USB 2.0 Flash Drive","TEC-AC-10003027",13
"Harmony Air Purifier","OFF-AP-10001394",13
"Maxell 4.7GB DVD+R 5/Pack","TEC-AC-10003433",13
"Seth Thomas 14 Putty-Colored Wall Clock","FUR-FU-10000521",13
"SmartStand Mobile Device Holder, Assorted Colors","TEC-PH-10003356",13
"Xerox 1994","OFF-PA-10003936",13
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle","OFF-PA-10004000",13
"Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","FUR-CH-10000749",13
"Akro Stacking Bins","OFF-ST-10000321",13
"Hon Valutask Swivel Chairs","FUR-CH-10003846",13
"Sony Micro Vault Click 8 GB USB 2.0 Flash Drive","TEC-AC-10000991",13
"Insertable Tab Indexes For Data Binders","OFF-BI-10004141",13
"Xerox 1942","OFF-PA-10002923",13
"Bevis Rectangular Conference Tables","FUR-TA-10000849",13
"Xerox 1946","OFF-PA-10001293",13
"Avery 490","OFF-LA-10002312",13
"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","FUR-FU-10002671",13
"StarTech.com 10/100 VDSL2 Ethernet Extender Kit","TEC-MA-10004679",13
"Tennsco 16-Compartment Lockers with Coat Rack","OFF-ST-10001780",13
"GBC Standard Plastic Binding Systems Combs","OFF-BI-10004094",13
"OIC Binder Clips, Mini, 1/4 Capacity, Black","OFF-FA-10000490",13
"Anker Astro 15000mAh USB Portable Charger","TEC-PH-10001448",13
"Avery 509","OFF-LA-10000634",13
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack","OFF-PA-10000069",13
"Avery 493","OFF-LA-10004345",13
"Newell 328","OFF-AR-10000255",13
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9","OFF-EN-10001141",13
"Bulldog Table or Wall-Mount Pencil Sharpener","OFF-AR-10001988",13
"Staples","OFF-FA-10002815",13
"Avaya 5410 Digital phone","TEC-PH-10004080",13
"Acme Design Stainless Steel Bent Scissors","OFF-SU-10004737",13
"Acme Stainless Steel Office Snips","OFF-SU-10004115",13
"Wirebound Service Call Books, 5 1/2 x 4","OFF-PA-10002893",13
"Ibico EPK-21 Electric Binding System","OFF-BI-10001120",13
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx","FUR-FU-10004952",13
"OIC Thumb-Tacks","OFF-FA-10000840",13
"Boston Home & Office Model 2000 Electric Pencil Sharpeners","OFF-AR-10001725",13
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set","OFF-AR-10000937",13
"DAX Two-Tone Silver Metal Document Frame","FUR-FU-10004053",13
"Staple holder","OFF-AP-10002222",13
"Dixon Ticonderoga Pencils","OFF-AR-10002467",13
"iHome FM Clock Radio with Lightning Dock","TEC-PH-10001924",13
"Acme Titanium Bonded Scissors","OFF-SU-10004661",13
"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ","TEC-AC-10004901",13
"Economy #2 Pencils","OFF-AR-10001770",13
"Easy-staple paper","OFF-PA-10003127",13
"Samsung Galaxy S4","TEC-PH-10002584",13
"Eldon Advantage Chair Mats for Low to Medium Pile Carpets","FUR-FU-10003975",13
"Okidata C331dn Printer","TEC-MA-10001972",12
"Avery 491","OFF-LA-10004178",12
"BlueLounge Milo Smartphone Stand, White/Metallic","TEC-PH-10001644",12
"Logitech Keyboard K120","TEC-AC-10004396",12
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","TEC-AC-10000171",12
"Xerox 1953","OFF-PA-10004239",12
"Xerox 1975","OFF-PA-10000232",12
"Bush Somerset Collection Bookcase","FUR-BO-10001798",12
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","OFF-AR-10004165",12
"Hon Metal Bookcases, Gray","FUR-BO-10000711",12
"Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room","OFF-AP-10000179",12
"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair","FUR-CH-10002017",12
"Newell 307","OFF-AR-10000823",12
"Avaya 5420 Digital phone","TEC-PH-10004536",12
"WD My Passport Ultra 500GB Portable External Hard Drive","TEC-AC-10000865",12
"Xerox 1940","OFF-PA-10004475",12
"Newell 335","OFF-AR-10002578",12
"Master Giant Foot Doorstop, Safety Yellow","FUR-FU-10003096",12
"Harmony HEPA Quiet Air Purifiers","OFF-AP-10000252",12
"GBC ProClick Spines for 32-Hole Punch","OFF-BI-10002414",12
"ClearOne Communications CHAT 70 OC Speaker Phone","TEC-PH-10004042",12
"Avaya 4621SW VoIP phone","TEC-PH-10001198",12
"LG Exalt","TEC-PH-10002789",12
"GBC Therma-A-Bind 250T Electric Binding System","OFF-BI-10003718",12
"iOttie HLCRIO102 Car Mount","TEC-PH-10002583",12
"Cisco IP Phone 7961G VoIP phone - Dark gray","TEC-PH-10004434",12
"Xerox 1937","OFF-PA-10003134",12
"Avery Non-Stick Heavy Duty View Round Locking Ring Binders","OFF-BI-10000136",12
"Wilson Jones data.warehouse D-Ring Binders with DublLock","OFF-BI-10004506",12
"Acme Elite Stainless Steel Scissors","OFF-SU-10001165",12
"Staples","OFF-FA-10003485",12
"Memo Book, 100 Message Capacity, 5 3/8” x 11”","OFF-PA-10000466",12
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room","OFF-AP-10003266",12
"HP Designjet T520 Inkjet Large Format Printer - 24 Color","TEC-MA-10001127",12
"Xerox 1882","OFF-PA-10004039",12
"Fellowes Recycled Storage Drawers","OFF-ST-10000129",12
"Strathmore #10 Envelopes, Ultimate White","OFF-EN-10001434",12
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit","OFF-AP-10004336",12
"Acme Rosewood Handle Letter Opener","OFF-SU-10002189",12
"Balt Split Level Computer Training Table","FUR-TA-10003469",12
"Mini 13-1/2 Capacity Data Binder Rack, Pearl","OFF-ST-10001272",12
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver","TEC-PH-10003601",12
"Polycom SoundStation2 EX Conference phone","TEC-PH-10001578",12
"Sony 32GB Class 10 Micro SDHC R40 Memory Card","TEC-AC-10004708",12
"Smead Adjustable Mobile File Trolley with Lockable Top","OFF-ST-10002011",12
"Howard Miller 16 Diameter Gallery Wall Clock","FUR-FU-10004748",12
"Acme Kleen Earth Office Shears","OFF-SU-10002522",12
"Memorex Micro Travel Drive 32 GB","TEC-AC-10004864",12
"Eureka Sanitaire  Commercial Upright","OFF-AP-10003217",12
"Jensen SMPS-640 - speaker phone","TEC-PH-10000193",12
"Eldon Image Series Black Desk Accessories","FUR-FU-10001847",12
"AT&T 1070 Corded Phone","TEC-PH-10002398",12
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","OFF-EN-10004386",12
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page","OFF-PA-10002749",12
"Ampad #10 Peel & Seel Holiday Envelopes","OFF-EN-10002973",12
"Safco Drafting Table","FUR-TA-10004767",12
"Cardinal Hold-It CD Pocket","OFF-BI-10002194",12
"TOPS Voice Message Log Book, Flash Format","OFF-PA-10000697",12
"Magnifier Swing Arm Lamp","FUR-FU-10001934",12
"Bush Andora Conference Table, Maple/Graphite Gray Finish","FUR-TA-10002622",12
"Easy-staple paper","OFF-PA-10004947",12
"O'Sullivan Manor Hill 2-Door Library in Brianna Oak","FUR-BO-10003965",12
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard","TEC-AC-10000397",12
"Xerox 1924","OFF-PA-10000682",12
"Texas Instruments TI-34 Scientific Calculator","TEC-MA-10000423",12
"Xerox 1982","OFF-PA-10000740",12
"Clearsounds A400","TEC-PH-10000141",11
"Newell 346","OFF-AR-10002255",11
"Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black","TEC-PH-10004522",11
"Rediform Voice Mail Log Books","OFF-PA-10004405",11
"Tenex Chairmats For Use With Carpeted Floors","FUR-FU-10000448",11
"Electrix Fluorescent Magnifier Lamps & Weighted Base","FUR-FU-10003374",11
"DYMO CardScan Personal V9 Business Card Scanner","TEC-MA-10003183",11
"Self-Adhesive Ring Binder Labels","OFF-BI-10003094",11
"Array Memo Cubes","OFF-PA-10000551",11
"Balt Solid Wood Rectangular Table","FUR-TA-10001857",11
"Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables","FUR-TA-10003238",11
"Acco Expandable Hanging Binders","OFF-BI-10003350",11
"Quality Park Security Envelopes","OFF-EN-10003040",11
"Xerox 1979","OFF-PA-10003625",11
"Logitech Wireless Anywhere Mouse MX for PC and Mac","TEC-AC-10001874",11
"Cisco SPA112 2 Port Phone Adapter","TEC-PH-10004912",11
"Avery Personal Creations Heavyweight Cards","OFF-PA-10003256",11
"Panasonic KX - TS880B Telephone","TEC-PH-10004006",11
"Durable Pressboard Binders","OFF-BI-10003655",11
"Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired","TEC-AC-10001998",11
"Bionaire Personal Warm Mist Humidifier/Vaporizer","OFF-AP-10001154",11
"DAX Metal Frame, Desktop, Stepped-Edge","FUR-FU-10003849",11
"3D Systems Cube Printer, 2nd Generation, Magenta","TEC-MA-10001047",11
"Nokia Lumia 925","TEC-PH-10004389",11
"Newell 316","OFF-AR-10003217",11
"Colorific Watercolor Pencils","OFF-AR-10004817",11
"Design Ebony Sketching Pencil","OFF-AR-10000369",11
"Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book","OFF-PA-10003036",11
"Xerox 1912","OFF-PA-10003465",11
"Seth Thomas 8 1/2 Cubicle Clock","FUR-FU-10003464",11
"Newell 330","OFF-AR-10001427",11
"Cyber Acoustics AC-202b Speech Recognition Stereo Headset","TEC-PH-10000148",11
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","OFF-ST-10000464",11
"Staple envelope","OFF-EN-10001415",11
"Safco Commercial Shelving","OFF-ST-10004180",11
"#10 Gummed Flap White Envelopes, 100/Box","OFF-EN-10001137",11
"TOPS Money Receipt Book, Consecutively Numbered in Red,","OFF-PA-10001260",11
"G.E. Halogen Desk Lamp Bulbs","FUR-FU-10002191",11
"Xerox 206","OFF-PA-10000809",11
"GE 2-Jack Phone Line Splitter","TEC-PH-10003963",11
"High Speed Automatic Electric Letter Opener","OFF-SU-10000151",11
"Canon PC1080F Personal Copier","TEC-CO-10002313",11
"Apple iPhone 5S","TEC-PH-10001363",11
"Fiskars Home & Office Scissors","OFF-SU-10000952",11
"Cisco Small Business SPA 502G VoIP phone","TEC-PH-10001433",11
"Memorex Micro Travel Drive 4 GB","TEC-AC-10003237",11
"Ativa MDM8000 8-Sheet Micro-Cut Shredder","TEC-MA-10002859",11
"Ativa V4110MDD Micro-Cut Shredder","TEC-MA-10003979",11
"Sanford Colorific Scented Colored Pencils, 12/Pack","OFF-AR-10004511",11
"Euro Pro Shark Stick Mini Vacuum","OFF-AP-10000390",11
"Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black","TEC-PH-10000213",11
"Master Caster Door Stop, Gray","FUR-FU-10002963",10
"Xerox 1965","OFF-PA-10003971",10
"SanDisk Cruzer 16 GB USB Flash Drive","TEC-AC-10001542",10
"Master Caster Door Stop, Large Brown","FUR-FU-10002111",10
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","FUR-CH-10000229",10
"Artistic Insta-Plaque","FUR-FU-10002157",10
"Xerox 1972","OFF-PA-10001204",10
"Newell 33","OFF-AR-10004956",10
"Hewlett-Packard 300S Scientific Calculator","TEC-MA-10003173",10
"Avery 507","OFF-LA-10004008",10
"Griffin GC36547 PowerJolt SE Lightning Charger","TEC-PH-10002070",10
"Sharp 1540cs Digital Laser Copier","TEC-CO-10001571",10
"Newell 339","OFF-AR-10001216",10
"Sauder Mission Library with Doors, Fruitwood Finish","FUR-BO-10001601",10
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10 x 13 , 100/Box","OFF-EN-10003567",10
"Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection","OFF-AP-10003860",10
"#10 Self-Seal White Envelopes","OFF-EN-10002312",10
"Newell 313","OFF-AR-10001473",10
"Panasonic KX T7736-B Digital phone","TEC-PH-10001809",10
"LG G3","TEC-PH-10001619",10
"Xerox 1955","OFF-PA-10000312",10
"Logitech Wireless Headset H600 Over-The-Head Design","TEC-AC-10004001",10
"Panasonic KX MB2061 Multifunction Printer","TEC-MA-10000112",10
"14-7/8 x 11 Blue Bar Computer Printout Paper","OFF-PA-10004381",10
"Southworth Structures Collection","OFF-PA-10004734",10
"Grandstream GXP2100 Mainstream Business Phone","TEC-PH-10003357",10
"Boston 16765 Mini Stand Up Battery Pencil Sharpener","OFF-AR-10000914",10
"Belkin 7-Outlet SurgeMaster Home Series","OFF-AP-10003278",10
"Sauder Forest Hills Library with Doors, Woodland Oak Finish","FUR-BO-10001918",10
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish","FUR-BO-10000330",10
"Eldon Advantage Foldable Chair Mats for Low Pile Carpets","FUR-FU-10004622",10
"AT&T CL83451 4-Handset Telephone","TEC-PH-10002447",10
"Apple EarPods with Remote and Mic","TEC-PH-10002350",10
"#10- 4 1/8 x 9 1/2 Recycled Envelopes","OFF-EN-10000781",10
"Tensor Brushed Steel Torchiere Floor Lamp","FUR-FU-10000820",10
"Disposable Triple-Filter Dust Bags","OFF-AP-10000595",10
"Xerox 1889","OFF-PA-10002120",10
"Global Deluxe High-Back Office Chair in Storm","FUR-CH-10001190",10
"DAX Clear Channel Poster Frame","FUR-FU-10004666",10
"GE 30522EE2","TEC-PH-10000455",10
"Xerox 1907","OFF-PA-10004438",10
"Career Cubicle Clock, 8 1/4, Black","FUR-FU-10004245",10
"Telescoping Adjustable Floor Lamp","FUR-FU-10001967",10
"Xerox 1974","OFF-PA-10001947",10
"Sauder Facets Collection Library, Sky Alder Finish","FUR-BO-10003966",10
"Letter Size File","OFF-ST-10000136",10
"Maxell iVDR EX 500GB Cartridge","TEC-AC-10004666",10
"Hon Every-Day Chair Series Swivel Task Chairs","FUR-CH-10001802",10
"Acco Recycled 2 Capacity Laser Printer Hanging Data Binders","OFF-BI-10000279",10
"Ultra Door Kickplate, 8H x 34W","FUR-FU-10003798",10
"KeyTronic 6101 Series - Keyboard - Black","TEC-AC-10004114",10
"3M Office Air Cleaner","OFF-AP-10002472",10
"Petty Cash Envelope","OFF-PA-10000501",10
"Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop","TEC-MA-10002210",10
"Wausau Papers Astrobrights Colored Envelopes","OFF-EN-10004147",9
"Hoover WindTunnel Plus Canister Vacuum","OFF-AP-10003590",9
"Self-Adhesive Address Labels for Typewriters with Dispenser Box","OFF-LA-10004677",9
"i.Sound Portable Power - 8000 mAh","TEC-PH-10003800",9
"O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690",9
"O'Sullivan 5-Shelf Heavy-Duty Bookcases","FUR-BO-10002853",9
"Xerox 1998","OFF-PA-10003729",9
"Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room","OFF-AP-10004233",9
"Xerox 223","OFF-PA-10002105",9
"Bush Birmingham Collection Bookcase, Dark Cherry","FUR-BO-10000112",9
"Serrated Blade or Curved Handle Hand Letter Openers","OFF-SU-10002301",9
"Safco Steel Mobile File Cart","OFF-ST-10002276",9
"Newell 340","OFF-AR-10003770",9
"Rosewill 107 Normal Keys USB Wired Standard Keyboard","TEC-AC-10002134",9
"Peel & Seel Recycled Catalog Envelopes, Brown","OFF-EN-10003448",9
"Cubify CubeX 3D Printer Double Head Print","TEC-MA-10000418",9
"Storex Flexible Poly Binders with Double Pockets","OFF-BI-10000831",9
"Recycled Premium Regency Composition Covers","OFF-BI-10002437",9
"Mead 1st Gear 2 Zipper Binder, Asst. Colors","OFF-BI-10000216",9
"Bevis Traditional Conference Table Top, Plinth Base","FUR-TA-10002228",9
"Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center","OFF-AP-10001391",9
"Staples in misc. colors","OFF-AR-10002280",9
"Xerox 208","OFF-PA-10000556",9
"Pressboard Data Binder, Crimson, 12 X 8 1/2","OFF-BI-10000042",9
"Samsung Convoy 3","TEC-PH-10000562",9
"Xerox 194","OFF-PA-10001977",9
"Pastel Pink Envelopes","OFF-EN-10003160",9
"Kingston Digital DataTraveler 8GB USB 2.0","TEC-AC-10000199",9
"Ampad Poly Cover Wirebound Steno Book, 6 x 9 Assorted Colors, Gregg Ruled","OFF-PA-10001622",9
"Staples","OFF-FA-10001229",9
"Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","TEC-PH-10003187",9
"Xerox 1936","OFF-PA-10000300",9
"Panasonic KX TS3282B Corded phone","TEC-PH-10000675",9
"Konftel 250 Conference phone - Charcoal black","TEC-PH-10002033",9
"Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener","OFF-AR-10002818",9
"Maxell CD-R Discs","TEC-AC-10002370",9
"Eldon Regeneration Recycled Desk Accessories, Black","FUR-FU-10003026",9
"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad","OFF-PA-10000673",9
"Xerox 1950","OFF-PA-10000605",9
"Staple envelope","OFF-EN-10001028",9
"Nortel Business Series Terminal T7208 Digital phone","TEC-PH-10001918",9
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink","OFF-AR-10003876",9
"Belkin QODE FastFit Bluetooth Keyboard","TEC-AC-10002600",9
"#6 3/4 Gummed Flap White Envelopes","OFF-EN-10003068",9
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","OFF-AP-10001303",9
"Staple envelope","OFF-EN-10002621",9
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets","OFF-AP-10002495",8
"Hand-Finished Solid Wood Document Frame","FUR-FU-10004093",8
"Office Star - Task Chair with Contemporary Loop Arms","FUR-CH-10002780",8
"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S","TEC-PH-10002365",8
"Hoover Commercial Lightweight Upright Vacuum","OFF-AP-10001634",8
"Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection","OFF-AP-10003779",8
"Global Italian Leather Office Chair","FUR-CH-10003761",8
"Newell 338","OFF-AR-10001227",8
"Faber Castell Col-Erase Pencils","OFF-AR-10002804",8
"Tensor Hersey Kiss Styled Floor Lamp","FUR-FU-10002506",8
"Konica Minolta magicolor 1690MF Multifunction Printer","TEC-MA-10004255",8
"Samsung Galaxy S4 Active","TEC-PH-10000730",8
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box","OFF-AR-10004027",8
"12 Colored Short Pencils","OFF-AR-10002221",8
"Speck Products Candyshell Flip Case","TEC-PH-10002844",8
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish","FUR-BO-10003404",8
"Avery 500","OFF-LA-10003077",8
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige","OFF-AR-10002671",8
"Nu-Dell EZ-Mount Plastic Wall Frames","FUR-FU-10002240",8
"Eldon Cleatmat Chair Mats for Medium Pile Carpets","FUR-FU-10004597",8
"Quartet Alpha White Chalk, 12/Pack","OFF-AR-10001130",8
"Cisco SPA525G2 5-Line IP Phone","TEC-MA-10004212",8
"Executive Impressions 14 Contract Wall Clock with Quartz Movement","FUR-FU-10002030",8
"While you Were Out Message Book, One Form per Page","OFF-PA-10003424",8
"Acco Perma 2700 Stacking Storage Drawers","OFF-ST-10000352",8
"Avery 497","OFF-LA-10002381",8
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black","OFF-AR-10000475",8
"Dixon Ticonderoga Maple Cedar Pencil, #2","OFF-AR-10000315",8
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection","OFF-AP-10001124",8
"Verbatim Slim CD and DVD Storage Cases, 50/Pack","TEC-AC-10000521",8
"Newell 329","OFF-AR-10000896",8
"Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer","TEC-MA-10000010",8
"Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4","TEC-PH-10003655",8
"Xerox 1973","OFF-PA-10002968",8
"SKILCRAFT Telephone Shoulder Rest, 2 x 6.5 x 2.5, Black","TEC-PH-10004924",8
"AT&T SB67148 SynJ","TEC-PH-10000586",8
"Boston 1730 StandUp Electric Pencil Sharpener","OFF-AR-10004691",8
"Wilson Jones Suede Grain Vinyl Binders","OFF-BI-10004876",8
